address,categories/0,categories/1,categoryName,city,countryCode,language,likesCount,location/lat,location/lng,name,neighborhood,originalLanguage,permanentlyClosed,placeId,postalCode,price,publishAt,publishedAtDate,rating,responseFromOwnerDate,responseFromOwnerText,reviewContext/Meal type,reviewContext/Noise level,reviewContext/Parking space,reviewContext/Price per person,reviewContext/Recommendation for vegetarians,reviewContext/Service,reviewContext/Wait time,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Service,reviewOrigin,reviewsCount,scrapedAt,searchString,stars,state,street,temporarilyClosed,text,textTranslated,title,totalScore,translatedLanguage,visitedIn,categories/2,categories/3,categories/4,categories/5,categories/6,categories/7,categories/8,reviewContext/Reservation,categories/9
"103 Streatham Hill, London SW2 4UE, United Kingdom",Karaoke bar,Bar,Karaoke bar,London,GB,en,0,51.4386367,-0.1261297,Serena Patel,,en,FALSE,ChIJidhZzzoFdkgRyB5_yDvNK94,SW2 4UE,£10–20,2 years ago,2022-07-03T12:18:13.510Z,,2022-07-05T18:42:17.000Z,Thanks for your Feedback...We are Glad to hear that,,,,,,,,,,,Google,791,2025-04-30T16:47:33.596Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Putt+Putt+%26+Karaoke+Bar/@51.4382755,-0.1287154,436m/data=!3m1!1e3!4m8!3m7!1s0x4876053acf59d889:0xde2bcd3bc87f1ec8!8m2!3d51.4386367!4d-0.1261297!9m1!1b1!16s%2Fg%2F11r_vnthr4?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,103 Streatham Hill,FALSE,"Really friendly and fun atmosphere, owners are really lovely! Great local run business! Will be back :)",,Putt Putt & Karaoke Bar,4.5,,,Indoor golf course,Live music bar,Live music venue,Miniature golf course,Pool billard club,Pub,Sports bar,,
"103 Streatham Hill, London SW2 4UE, United Kingdom",Karaoke bar,Bar,Karaoke bar,London,GB,en,0,51.4386367,-0.1261297,Edward Meadowcroft,,en,FALSE,ChIJidhZzzoFdkgRyB5_yDvNK94,SW2 4UE,£10–20,2 years ago,2022-06-03T23:27:58.858Z,,,,,,,,,,,,,,Google,791,2025-04-30T16:47:33.596Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Putt+Putt+%26+Karaoke+Bar/@51.4382755,-0.1287154,436m/data=!3m1!1e3!4m8!3m7!1s0x4876053acf59d889:0xde2bcd3bc87f1ec8!8m2!3d51.4386367!4d-0.1261297!9m1!1b1!16s%2Fg%2F11r_vnthr4?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",1,,103 Streatham Hill,FALSE,"Took our booking and money then when we turned up they told us they'd booked a private party over our booking instead. If you can't even manage a booking system, you probably shouldn't be running a business.",,Putt Putt & Karaoke Bar,4.5,,,Indoor golf course,Live music bar,Live music venue,Miniature golf course,Pool billard club,Pub,Sports bar,,
"103 Streatham Hill, London SW2 4UE, United Kingdom",Karaoke bar,Bar,Karaoke bar,London,GB,en,0,51.4386367,-0.1261297,Hannah Amelia,,en,FALSE,ChIJidhZzzoFdkgRyB5_yDvNK94,SW2 4UE,£10–20,2 years ago,2022-05-28T19:17:02.285Z,,,,,,,,,,,,,,Google,791,2025-04-30T16:47:33.596Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Putt+Putt+%26+Karaoke+Bar/@51.4382755,-0.1287154,436m/data=!3m1!1e3!4m8!3m7!1s0x4876053acf59d889:0xde2bcd3bc87f1ec8!8m2!3d51.4386367!4d-0.1261297!9m1!1b1!16s%2Fg%2F11r_vnthr4?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",1,,103 Streatham Hill,FALSE,"Unbelievably disappointed. Feels very unfinished. One staff member, barely any music, basic golf courses that look made by a 12 year old. Went downstairs and although the UV paint on one wall looked good it was so creepy. Drinks from the previous night had not been cleared and someone’s dirty shoes left on the side. Doors we weren’t sure were per of the course filled with chairs and creepy paintings. Left after an hour as it was dire. No music downstairs, staff couldn’t be bothered either - constantly outside the front on her phone, only coming inside to serve someone (which was once because the place was dead). Looks great from the outside but inside is not truly reflected on the website. The bar is tiny.Had a groupon voucher so paid £5 but it wasn’t even worth that.",,Putt Putt & Karaoke Bar,4.5,,,Indoor golf course,Live music bar,Live music venue,Miniature golf course,Pool billard club,Pub,Sports bar,,
"103 Streatham Hill, London SW2 4UE, United Kingdom",Karaoke bar,Bar,Karaoke bar,London,GB,en,0,51.4386367,-0.1261297,Pearl Swirl,,en,FALSE,ChIJidhZzzoFdkgRyB5_yDvNK94,SW2 4UE,£10–20,2 years ago,2022-05-19T21:30:09.385Z,,,,,,,,,,,,,,Google,791,2025-04-30T16:47:33.596Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Putt+Putt+%26+Karaoke+Bar/@51.4382755,-0.1287154,436m/data=!3m1!1e3!4m8!3m7!1s0x4876053acf59d889:0xde2bcd3bc87f1ec8!8m2!3d51.4386367!4d-0.1261297!9m1!1b1!16s%2Fg%2F11r_vnthr4?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",1,,103 Streatham Hill,FALSE,I didn’t even get to enjoy this location because the reviews were so bad I decided to go somewhere else 😭,,Putt Putt & Karaoke Bar,4.5,,,Indoor golf course,Live music bar,Live music venue,Miniature golf course,Pool billard club,Pub,Sports bar,,
"103 Streatham Hill, London SW2 4UE, United Kingdom",Karaoke bar,Bar,Karaoke bar,London,GB,en,0,51.4386367,-0.1261297,Garry Marshals,,,FALSE,ChIJidhZzzoFdkgRyB5_yDvNK94,SW2 4UE,£10–20,2 years ago,2022-05-10T23:14:19.959Z,,,,,,,,,,,,,,Google,791,2025-04-30T16:47:33.596Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Putt+Putt+%26+Karaoke+Bar/@51.4382755,-0.1287154,436m/data=!3m1!1e3!4m8!3m7!1s0x4876053acf59d889:0xde2bcd3bc87f1ec8!8m2!3d51.4386367!4d-0.1261297!9m1!1b1!16s%2Fg%2F11r_vnthr4?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",1,,103 Streatham Hill,FALSE,,,Putt Putt & Karaoke Bar,4.5,,,Indoor golf course,Live music bar,Live music venue,Miniature golf course,Pool billard club,Pub,Sports bar,,
"103 Streatham Hill, London SW2 4UE, United Kingdom",Karaoke bar,Bar,Karaoke bar,London,GB,en,0,51.4386367,-0.1261297,Linda N.,,en,FALSE,ChIJidhZzzoFdkgRyB5_yDvNK94,SW2 4UE,£10–20,3 years ago,2022-04-24T07:03:06.452Z,,,,,,,,,,,,,,Google,791,2025-04-30T16:47:33.596Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Putt+Putt+%26+Karaoke+Bar/@51.4382755,-0.1287154,436m/data=!3m1!1e3!4m8!3m7!1s0x4876053acf59d889:0xde2bcd3bc87f1ec8!8m2!3d51.4386367!4d-0.1261297!9m1!1b1!16s%2Fg%2F11r_vnthr4?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",1,,103 Streatham Hill,FALSE,"What a joke this place is. Such a shame as the idea is amazing! Execution is beyond poor and when I told the guy behind the bar about some of the holes not in working order he just shrugged and said he was tired of having to try and fix it. Also, the promise of having fully trained barstaff is a total lie. The guy behind the bar had no clue how to make a negroni, dark and stormy or any other cocktails for that matter. Such a shame. Had high hopes for this place, but turned out to be a total waste of money and time.",,Putt Putt & Karaoke Bar,4.5,,,Indoor golf course,Live music bar,Live music venue,Miniature golf course,Pool billard club,Pub,Sports bar,,
"103 Streatham Hill, London SW2 4UE, United Kingdom",Karaoke bar,Bar,Karaoke bar,London,GB,en,0,51.4386367,-0.1261297,Chris Hancock,,en,FALSE,ChIJidhZzzoFdkgRyB5_yDvNK94,SW2 4UE,£10–20,3 years ago,2022-04-20T23:42:00.778Z,,,,,,,,,,,,,,Google,791,2025-04-30T16:47:33.596Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Putt+Putt+%26+Karaoke+Bar/@51.4382755,-0.1287154,436m/data=!3m1!1e3!4m8!3m7!1s0x4876053acf59d889:0xde2bcd3bc87f1ec8!8m2!3d51.4386367!4d-0.1261297!9m1!1b1!16s%2Fg%2F11r_vnthr4?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",1,,103 Streatham Hill,FALSE,"1 star for the bar area. Poorly laid out. Zero atmosphere. Barman looked like he wanted to ground to swallow him up. This place deserves to close ASAP. £14 for a bottle of beer and a spirit and mixer. Sure, Putt. Good luck with that....
Can't comment on the golf but it looked pretty dire.",,Putt Putt & Karaoke Bar,4.5,,,Indoor golf course,Live music bar,Live music venue,Miniature golf course,Pool billard club,Pub,Sports bar,,
"103 Streatham Hill, London SW2 4UE, United Kingdom",Karaoke bar,Bar,Karaoke bar,London,GB,en,0,51.4386367,-0.1261297,Konstantinos Perimenis,,,FALSE,ChIJidhZzzoFdkgRyB5_yDvNK94,SW2 4UE,£10–20,3 years ago,2022-04-17T17:37:26.743Z,,,,,,,,,,,,,,Google,791,2025-04-30T16:47:33.596Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Putt+Putt+%26+Karaoke+Bar/@51.4382755,-0.1287154,436m/data=!3m1!1e3!4m8!3m7!1s0x4876053acf59d889:0xde2bcd3bc87f1ec8!8m2!3d51.4386367!4d-0.1261297!9m1!1b1!16s%2Fg%2F11r_vnthr4?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",1,,103 Streatham Hill,FALSE,,,Putt Putt & Karaoke Bar,4.5,,,Indoor golf course,Live music bar,Live music venue,Miniature golf course,Pool billard club,Pub,Sports bar,,
"103 Streatham Hill, London SW2 4UE, United Kingdom",Karaoke bar,Bar,Karaoke bar,London,GB,en,0,51.4386367,-0.1261297,Nerissa R,,en,FALSE,ChIJidhZzzoFdkgRyB5_yDvNK94,SW2 4UE,£10–20,3 years ago,2022-04-15T20:16:02.355Z,,,,,,,,,,,,,,Google,791,2025-04-30T16:47:33.596Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Putt+Putt+%26+Karaoke+Bar/@51.4382755,-0.1287154,436m/data=!3m1!1e3!4m8!3m7!1s0x4876053acf59d889:0xde2bcd3bc87f1ec8!8m2!3d51.4386367!4d-0.1261297!9m1!1b1!16s%2Fg%2F11r_vnthr4?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",3,,103 Streatham Hill,FALSE,"I'm no crazy golf expert. I've done it a few times in my lifetime . But I had an enjoyable time, and lots of laughs.
I would say, the staff could be a little more friendly, especially as it was fairly quiet.
The course, was quite hard, some of them frustratingly impossible, and we had to put our hands in places to fetch a ball that got stuck in a hole. But still made a joke of the situation. One of the holes was broken, you could see it was poorly built, thought it would of been nice to be informed before we started.
Overall I like the course, the building used to be an old bank, and I liked the way that was incorporated in the downstairs course. I wouldn't bring my kids though, it is quite dark downstairs.",,Putt Putt & Karaoke Bar,4.5,,,Indoor golf course,Live music bar,Live music venue,Miniature golf course,Pool billard club,Pub,Sports bar,,
"103 Streatham Hill, London SW2 4UE, United Kingdom",Karaoke bar,Bar,Karaoke bar,London,GB,en,0,51.4386367,-0.1261297,Holly Williams,,,FALSE,ChIJidhZzzoFdkgRyB5_yDvNK94,SW2 4UE,£10–20,3 years ago,2022-04-13T10:53:19.395Z,,,,,,,,,,,,,,Google,791,2025-04-30T16:47:33.596Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Putt+Putt+%26+Karaoke+Bar/@51.4382755,-0.1287154,436m/data=!3m1!1e3!4m8!3m7!1s0x4876053acf59d889:0xde2bcd3bc87f1ec8!8m2!3d51.4386367!4d-0.1261297!9m1!1b1!16s%2Fg%2F11r_vnthr4?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,103 Streatham Hill,FALSE,,,Putt Putt & Karaoke Bar,4.5,,,Indoor golf course,Live music bar,Live music venue,Miniature golf course,Pool billard club,Pub,Sports bar,,
"103 Streatham Hill, London SW2 4UE, United Kingdom",Karaoke bar,Bar,Karaoke bar,London,GB,en,0,51.4386367,-0.1261297,Charlie Morel,,,FALSE,ChIJidhZzzoFdkgRyB5_yDvNK94,SW2 4UE,£10–20,3 years ago,2022-04-10T13:53:20.186Z,,,,,,,,,,,,,,Google,791,2025-04-30T16:47:33.596Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Putt+Putt+%26+Karaoke+Bar/@51.4382755,-0.1287154,436m/data=!3m1!1e3!4m8!3m7!1s0x4876053acf59d889:0xde2bcd3bc87f1ec8!8m2!3d51.4386367!4d-0.1261297!9m1!1b1!16s%2Fg%2F11r_vnthr4?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",2,,103 Streatham Hill,FALSE,,,Putt Putt & Karaoke Bar,4.5,,,Indoor golf course,Live music bar,Live music venue,Miniature golf course,Pool billard club,Pub,Sports bar,,
"103 Streatham Hill, London SW2 4UE, United Kingdom",Karaoke bar,Bar,Karaoke bar,London,GB,en,0,51.4386367,-0.1261297,Sam Comber,,,FALSE,ChIJidhZzzoFdkgRyB5_yDvNK94,SW2 4UE,£10–20,3 years ago,2022-04-08T20:13:04.433Z,,,,,,,,,,,,,,Google,791,2025-04-30T16:47:33.596Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Putt+Putt+%26+Karaoke+Bar/@51.4382755,-0.1287154,436m/data=!3m1!1e3!4m8!3m7!1s0x4876053acf59d889:0xde2bcd3bc87f1ec8!8m2!3d51.4386367!4d-0.1261297!9m1!1b1!16s%2Fg%2F11r_vnthr4?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,103 Streatham Hill,FALSE,,,Putt Putt & Karaoke Bar,4.5,,,Indoor golf course,Live music bar,Live music venue,Miniature golf course,Pool billard club,Pub,Sports bar,,
"103 Streatham Hill, London SW2 4UE, United Kingdom",Karaoke bar,Bar,Karaoke bar,London,GB,en,0,51.4386367,-0.1261297,Cristian Smd,,en,FALSE,ChIJidhZzzoFdkgRyB5_yDvNK94,SW2 4UE,£10–20,3 years ago,2022-04-02T23:15:36.834Z,,,,,,,,,,,,,,Google,791,2025-04-30T16:47:33.596Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Putt+Putt+%26+Karaoke+Bar/@51.4382755,-0.1287154,436m/data=!3m1!1e3!4m8!3m7!1s0x4876053acf59d889:0xde2bcd3bc87f1ec8!8m2!3d51.4386367!4d-0.1261297!9m1!1b1!16s%2Fg%2F11r_vnthr4?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,103 Streatham Hill,FALSE,Max is a great bartender.Great service and attitude!  The place is nice and the drinks are good. We've had a great time here!,,Putt Putt & Karaoke Bar,4.5,,,Indoor golf course,Live music bar,Live music venue,Miniature golf course,Pool billard club,Pub,Sports bar,,
"103 Streatham Hill, London SW2 4UE, United Kingdom",Karaoke bar,Bar,Karaoke bar,London,GB,en,0,51.4386367,-0.1261297,Caroline Fell,,en,FALSE,ChIJidhZzzoFdkgRyB5_yDvNK94,SW2 4UE,£10–20,3 years ago,2022-04-02T23:00:52.948Z,,,,,,,,,,,,,,Google,791,2025-04-30T16:47:33.596Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Putt+Putt+%26+Karaoke+Bar/@51.4382755,-0.1287154,436m/data=!3m1!1e3!4m8!3m7!1s0x4876053acf59d889:0xde2bcd3bc87f1ec8!8m2!3d51.4386367!4d-0.1261297!9m1!1b1!16s%2Fg%2F11r_vnthr4?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,103 Streatham Hill,FALSE,"Max is a great host. We had a fantastic time. Thanks Max! You called me old, but I had a good time regardless 😎",,Putt Putt & Karaoke Bar,4.5,,,Indoor golf course,Live music bar,Live music venue,Miniature golf course,Pool billard club,Pub,Sports bar,,
"103 Streatham Hill, London SW2 4UE, United Kingdom",Karaoke bar,Bar,Karaoke bar,London,GB,en,0,51.4386367,-0.1261297,Jordan W,,en,FALSE,ChIJidhZzzoFdkgRyB5_yDvNK94,SW2 4UE,£10–20,3 years ago,2022-03-31T14:18:05.983Z,,,,,,,,,,,,,,Google,791,2025-04-30T16:47:33.596Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Putt+Putt+%26+Karaoke+Bar/@51.4382755,-0.1287154,436m/data=!3m1!1e3!4m8!3m7!1s0x4876053acf59d889:0xde2bcd3bc87f1ec8!8m2!3d51.4386367!4d-0.1261297!9m1!1b1!16s%2Fg%2F11r_vnthr4?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",1,,103 Streatham Hill,FALSE,"I don't know if this is masquerading as some kind of money laundering scheme because this venue is just plain bizarre! If the owners truly believe this is good crazy golf,  they must be using some international code of crazy golf that we're not accustomed to.

I give it 1 star for at least brightening up the street with some nice chairs.",,Putt Putt & Karaoke Bar,4.5,,,Indoor golf course,Live music bar,Live music venue,Miniature golf course,Pool billard club,Pub,Sports bar,,
"103 Streatham Hill, London SW2 4UE, United Kingdom",Karaoke bar,Bar,Karaoke bar,London,GB,en,0,51.4386367,-0.1261297,Kimberlee Noble,,en,FALSE,ChIJidhZzzoFdkgRyB5_yDvNK94,SW2 4UE,£10–20,3 years ago,2022-03-29T05:59:06.697Z,,,,,,,,,,,,,,Google,791,2025-04-30T16:47:33.596Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Putt+Putt+%26+Karaoke+Bar/@51.4382755,-0.1287154,436m/data=!3m1!1e3!4m8!3m7!1s0x4876053acf59d889:0xde2bcd3bc87f1ec8!8m2!3d51.4386367!4d-0.1261297!9m1!1b1!16s%2Fg%2F11r_vnthr4?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,103 Streatham Hill,FALSE,"Max was extremely professional but yet kind .., and he atended to our needs and  ew actually wat i wanted best service ever.",,Putt Putt & Karaoke Bar,4.5,,,Indoor golf course,Live music bar,Live music venue,Miniature golf course,Pool billard club,Pub,Sports bar,,
"103 Streatham Hill, London SW2 4UE, United Kingdom",Karaoke bar,Bar,Karaoke bar,London,GB,en,0,51.4386367,-0.1261297,Trudie Harrison,,en,FALSE,ChIJidhZzzoFdkgRyB5_yDvNK94,SW2 4UE,£10–20,3 years ago,2022-03-27T17:55:22.740Z,,,,,,,,,,,,,,Google,791,2025-04-30T16:47:33.596Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Putt+Putt+%26+Karaoke+Bar/@51.4382755,-0.1287154,436m/data=!3m1!1e3!4m8!3m7!1s0x4876053acf59d889:0xde2bcd3bc87f1ec8!8m2!3d51.4386367!4d-0.1261297!9m1!1b1!16s%2Fg%2F11r_vnthr4?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",3,,103 Streatham Hill,FALSE,"Great idea but could do with a bit more thought and maintenance. As a group we had fun because we made it fun but in reality 70% of the holes are extremely hard to get a ball into within 10 (even 20!) shots which kind of takes the fun out of it because it’s too difficult to achieve the objective so would recommend tweaking some of the holes. Hole 13 was a pain as only one pipe allowed the ball to the hole and the pipe kept slipping away from the entry point. Also £9.50 for a rum and coke?! What’s that all about? At the moment the cost per person is very high, hopefully once maintained better and more holes added it will feel like a good thing to do for your money. Would go again but maybe not yet as it definitely needs some tweaks and we would need to get a loan to pay for our drinks 😁
The staff were great though, very polite and very helpful.",,Putt Putt & Karaoke Bar,4.5,,,Indoor golf course,Live music bar,Live music venue,Miniature golf course,Pool billard club,Pub,Sports bar,,
"103 Streatham Hill, London SW2 4UE, United Kingdom",Karaoke bar,Bar,Karaoke bar,London,GB,en,0,51.4386367,-0.1261297,Sharon Quinn,,en,FALSE,ChIJidhZzzoFdkgRyB5_yDvNK94,SW2 4UE,£10–20,3 years ago,2022-03-27T16:47:23.177Z,,,,,,,,,,,,,,Google,791,2025-04-30T16:47:33.596Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Putt+Putt+%26+Karaoke+Bar/@51.4382755,-0.1287154,436m/data=!3m1!1e3!4m8!3m7!1s0x4876053acf59d889:0xde2bcd3bc87f1ec8!8m2!3d51.4386367!4d-0.1261297!9m1!1b1!16s%2Fg%2F11r_vnthr4?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,103 Streatham Hill,FALSE,"Had a fantastic time at Putt Putt. Had so much fun!! With my son on Mother's Day.
The staff were very friendly. Can't wait to come back",,Putt Putt & Karaoke Bar,4.5,,,Indoor golf course,Live music bar,Live music venue,Miniature golf course,Pool billard club,Pub,Sports bar,,
"103 Streatham Hill, London SW2 4UE, United Kingdom",Karaoke bar,Bar,Karaoke bar,London,GB,en,0,51.4386367,-0.1261297,reiss quinn,,en,FALSE,ChIJidhZzzoFdkgRyB5_yDvNK94,SW2 4UE,£10–20,3 years ago,2022-03-27T16:45:07.617Z,,,,,,,,,,,,,,Google,791,2025-04-30T16:47:33.596Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Putt+Putt+%26+Karaoke+Bar/@51.4382755,-0.1287154,436m/data=!3m1!1e3!4m8!3m7!1s0x4876053acf59d889:0xde2bcd3bc87f1ec8!8m2!3d51.4386367!4d-0.1261297!9m1!1b1!16s%2Fg%2F11r_vnthr4?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,103 Streatham Hill,FALSE,"Great fun and staff are amazing, will definitely be coming back again. Great time playing golf and also have a wide choice of drinks to fit your taste.",,Putt Putt & Karaoke Bar,4.5,,,Indoor golf course,Live music bar,Live music venue,Miniature golf course,Pool billard club,Pub,Sports bar,,
"103 Streatham Hill, London SW2 4UE, United Kingdom",Karaoke bar,Bar,Karaoke bar,London,GB,en,0,51.4386367,-0.1261297,Piero Cavalli,,en,FALSE,ChIJidhZzzoFdkgRyB5_yDvNK94,SW2 4UE,£10–20,3 years ago,2022-03-27T15:07:44.174Z,,,,,,,,,,,,,,Google,791,2025-04-30T16:47:33.596Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Putt+Putt+%26+Karaoke+Bar/@51.4382755,-0.1287154,436m/data=!3m1!1e3!4m8!3m7!1s0x4876053acf59d889:0xde2bcd3bc87f1ec8!8m2!3d51.4386367!4d-0.1261297!9m1!1b1!16s%2Fg%2F11r_vnthr4?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",1,,103 Streatham Hill,FALSE,"As previously mentioned don't waste time or money going here. The 14 holes look like they've been designed and constructed by 5 year olds. The first 7 holes upstairs are no longer than about 6feet from start to finish so if you take longer than 30seconds to complete each one you're doing something very wrong, difficulty and fun level of 1 out of 10. The walk downstairs takes you to 7 more holes, each one of these also constructed by a 5 year old or a drunken Irishman though the level of difficulty maybe went up one notch to a 2 out of 10. Saw one member of staff who although friendly didn't really speak much English. Theres no atmospshere, nothing. Just avoid this place.",,Putt Putt & Karaoke Bar,4.5,,,Indoor golf course,Live music bar,Live music venue,Miniature golf course,Pool billard club,Pub,Sports bar,,
"103 Streatham Hill, London SW2 4UE, United Kingdom",Karaoke bar,Bar,Karaoke bar,London,GB,en,0,51.4386367,-0.1261297,Konrad Abel,,en,FALSE,ChIJidhZzzoFdkgRyB5_yDvNK94,SW2 4UE,£10–20,3 years ago,2022-03-27T14:33:32.812Z,,,,,,,,,,,,,,Google,791,2025-04-30T16:47:33.596Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Putt+Putt+%26+Karaoke+Bar/@51.4382755,-0.1287154,436m/data=!3m1!1e3!4m8!3m7!1s0x4876053acf59d889:0xde2bcd3bc87f1ec8!8m2!3d51.4386367!4d-0.1261297!9m1!1b1!16s%2Fg%2F11r_vnthr4?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",1,,103 Streatham Hill,FALSE,"I don't want to say this is a scam but, if your website for this venue has stock photo's and doesn't actually show pictures of the venue then it's more than a little misleading. In fact I'd go so far to say that if you gave one of the local wino's a hammer some nails and a few lengths of 2x4 they'd have done a more decent job of it. Not worth a visit, save your hard earned cash and go to the pub.",,Putt Putt & Karaoke Bar,4.5,,,Indoor golf course,Live music bar,Live music venue,Miniature golf course,Pool billard club,Pub,Sports bar,,
"103 Streatham Hill, London SW2 4UE, United Kingdom",Karaoke bar,Bar,Karaoke bar,London,GB,en,0,51.4386367,-0.1261297,Nathan Gavin,,en,FALSE,ChIJidhZzzoFdkgRyB5_yDvNK94,SW2 4UE,£10–20,3 years ago,2022-03-21T22:11:16.888Z,,,,,,,,,,,,,,Google,791,2025-04-30T16:47:33.596Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Putt+Putt+%26+Karaoke+Bar/@51.4382755,-0.1287154,436m/data=!3m1!1e3!4m8!3m7!1s0x4876053acf59d889:0xde2bcd3bc87f1ec8!8m2!3d51.4386367!4d-0.1261297!9m1!1b1!16s%2Fg%2F11r_vnthr4?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,103 Streatham Hill,FALSE,Great fun and great staff,,Putt Putt & Karaoke Bar,4.5,,,Indoor golf course,Live music bar,Live music venue,Miniature golf course,Pool billard club,Pub,Sports bar,,
"103 Streatham Hill, London SW2 4UE, United Kingdom",Karaoke bar,Bar,Karaoke bar,London,GB,en,0,51.4386367,-0.1261297,Josh Fennell,,,FALSE,ChIJidhZzzoFdkgRyB5_yDvNK94,SW2 4UE,£10–20,3 years ago,2022-03-21T22:10:54.939Z,,,,,,,,,,,,,,Google,791,2025-04-30T16:47:33.596Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Putt+Putt+%26+Karaoke+Bar/@51.4382755,-0.1287154,436m/data=!3m1!1e3!4m8!3m7!1s0x4876053acf59d889:0xde2bcd3bc87f1ec8!8m2!3d51.4386367!4d-0.1261297!9m1!1b1!16s%2Fg%2F11r_vnthr4?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,103 Streatham Hill,FALSE,,,Putt Putt & Karaoke Bar,4.5,,,Indoor golf course,Live music bar,Live music venue,Miniature golf course,Pool billard club,Pub,Sports bar,,
"103 Streatham Hill, London SW2 4UE, United Kingdom",Karaoke bar,Bar,Karaoke bar,London,GB,en,0,51.4386367,-0.1261297,Joe Russell-Davis,,,FALSE,ChIJidhZzzoFdkgRyB5_yDvNK94,SW2 4UE,£10–20,3 years ago,2022-03-21T22:09:27.824Z,,,,,,,,,,,,,,Google,791,2025-04-30T16:47:33.596Z,"Direct Detail URL: https://www.google.co.uk/maps/place/Putt+Putt+%26+Karaoke+Bar/@51.4382755,-0.1287154,436m/data=!3m1!1e3!4m8!3m7!1s0x4876053acf59d889:0xde2bcd3bc87f1ec8!8m2!3d51.4386367!4d-0.1261297!9m1!1b1!16s%2Fg%2F11r_vnthr4?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D",5,,103 Streatham Hill,FALSE,,,Putt Putt & Karaoke Bar,4.5,,,Indoor golf course,Live music bar,Live music venue,Miniature golf course,Pool billard club,Pub,Sports bar,,
